603399,,58000
603399,300302,0
603399,,
603399,600884,48000
603367,002460,34.61
603367,,1715.83
603367,,
603367,,7.79
603367,,
603367,,37.11
603367,,1634.77
603367,,291
002719,,0
002719,,94.5
002719,002171,0
002719,002171,141
002719,,121
002719,,0
002719,,0
002719,,143
002719,,0
002719,,1889
002719,,150
002719,,130
300326,,45.39
300326,,29.74
300326,,25.49
300326,,116.29
300326,,2.08
300326,,33.49
300326,,102.42
300326,,23.35
300326,,76.87
300326,,76.29
300326,,71.24
300326,,5.52
300326,,5822.34
300326,,5.03
300326,,99.06
300326,,114.68
300326,,1.66
300326,,0.27
300326,,11.43
300326,,8.49
300326,,310.65
300326,,32.52
300326,,11.32
300326,,354.56
300326,,263.34
300326,,251.23
300326,,80.62
300326,,69.52
300326,,50.25
300326,,9.31
300326,,644.59
300326,,221.76
300326,,168.15
300326,,78.78
300326,,63.08
300326,,13.67
600098,,425
600098,,593
600098,001498,95
600098,001498,8
600098,,352
600098,,191
600098,,91
600098,,105
600098,,79
600098,,428
600098,000523,357
600098,,53
603335,,12988
603335,000751,1800
603335,,12.58
603335,,15000
603335,,81.87
603335,,1.5
603335,,185.48
603335,,33.4
603335,,1104.08
603335,,0
603335,,29.25
603335,,
601878,,0.057726
601878,,0.234858
601878,015028,0.931299
601878,000429,151.338967
601878,,0.018418
601878,008631,200.587069
601878,,12.660498
601878,,3.032027
601878,,249.401352
601878,,82.254921
601878,,7.018023
601878,,-3069.52279
601878,,3725.804516
601878,,-2854.038616
601878,,679.026549
601878,,0.067704
601878,,
601878,,2219.136778
601878,,13.430121
601878,015028,47.169811
601878,,23.247978
601878,,7.326691
601878,000429,109.179874
601878,,132.075472
601878,,1716.981132
601878,,37.735849
601878,,16.745283
601878,,207.54717
601878,,12.319
601878,,0.104068
601878,008631,0.171911
601878,009181,394.851309
601878,,422.725933
601878,,339.622642
601878,,3.013618
601878,,12.000353
601878,,733.301341
601878,,230.517083
601878,,26600.24089
601878,,3460.353982
601878,,17.59947
601878,,23.594708
601878,,0.010474
601878,,0.091083
002009,,67.28
002009,,3.18
002009,,102.8
002009,300022,25178.71
002009,,133.08
002009,,140.6
002009,,130
002009,,69.01
002009,,0.16
002009,,368.52
002009,300022,123.93
002009,300022,0
002009,,0
002009,,282.1
002009,,130
002009,,130
002009,,105.3
002009,,22798.87
002009,,1175.07
002009,,240.11
002009,,87.3
002009,,56.78
002009,,33.9
603028,,6.537736
603028,,660.754717
603028,,4.04717
603028,,1205.47023
603028,,55.754717
603028,,854.903111
603028,,99.962264
603028,,635.09434
603028,,40.471698
000933,,1804.34
000933,,36993.77
000933,000933,12618.09
000933,,2623.93
000933,,
000933,000933,3530.48
000933,,1060000
000933,000933,87530.04
000933,000933,87125.29
000933,000933,0
000933,000933,25029.52
000933,,3427.29
000933,,6133.25
000933,,370.52
000933,,15857.29
601500,,0
601500,,1.485513
601500,,443.62
601500,,
601500,,
601500,000039,
601500,000019,90000
601500,000039,
601500,,420.36
601500,000019,12.21
601500,000630,111.65
601500,,20.4
601500,,236.18
601500,,149.92
601500,,7.26
601500,,122.28
601500,,197.3
601500,,13.19
601500,,3.63
601500,,84.58
601500,,78.86
601500,,40.38
601500,,106.91
601500,,996.09
601500,,46.86
601500,,41.09
601500,,2.62
601500,,1538.07
601500,,338.82
601500,,53.96
601500,,13.41
601500,,4.07
601500,,76.73
601500,,7.53
601500,,9311.22
601500,000019,7831.91
601500,000019,527.81
000530,000019,7099
000530,,101088.31
000530,,80
000530,000630,827
000530,,3559
000530,,821
000530,,757
000530,,560
000530,,190
000530,,0
000530,,249
000530,,0
000530,,540
000530,,141
000530,,33
000530,,0
000530,,1908
000530,,202
000530,,94
000530,,21
000530,,823
000530,,30
000530,,12
000530,,0
000530,,3
000530,000039,0
000530,000039,2275
000530,,0
000530,,0
000530,,6
000530,,0
000530,,0
000530,,838
000530,,429
000530,,45
000530,,282
000530,,115
000530,,0
000530,,861
000530,,54
000530,,1290
000530,,0
000530,,0
000530,,-4
000530,,0
000530,,0
000530,,197
000530,,0
000530,,5468
000530,000630,2648
000530,000630,0
000530,,0
000530,,838
000530,,429
000530,,45
000530,,282
000530,,115
000530,,0
000530,,861
000530,,54
000530,,1290
000530,,0
000530,,0
000530,,-4
000530,,0
000530,,0
000530,,197
000530,,0
000530,,5468
000530,000630,2648
000530,000630,118
000530,000630,2588.82
000530,000039,9090
000530,,6596
600321,,36912
600321,,3.4224
600603,,417627.15
600603,600256,
600603,,79.639841
600603,,379.04907
600603,,185.203415
600603,002802,671.128456
600603,,724.520189
600603,,1318.257079
600603,,690.630128
600603,,
600603,,1925.731496
600603,,88.464151
600603,000428,
600603,,436.588218
600603,,5.307011
600603,,
600603,,706.105732
600603,002400,34.097484
600603,002400,0.70292
600603,,0.515221
600603,,990.5176
600603,000731,50000
600603,,5.533578
600603,,188.55238
600603,,998.335591
600603,002802,107.294674
600603,002802,600.739981
600603,,2.71
600603,,0.09434
600603,002400,10.048
600603,,2101.694794
600603,,71.112035
600603,,8.211287
600603,,2558.700697
600603,,2553.728866
600603,,603.652939
600603,,222.572229
600603,,37.735849
600603,,32.249567
600603,,1.60537
600603,,1600.101641
600603,,5845.640674
600603,,463.703666
600603,,7.54717
600603,,98.706844
600603,,6.979874
600603,,1.023628
600603,,0.515221
600603,,0.446195
600603,,8875.649868
600603,000731,0.515221
600603,,0.446195
600603,,8875.649868
600603,000731,196.938748
300718,000731,376.79
300718,,204.16
300718,,769.05
600391,,0
600391,,0
600391,,0
600391,,978.81
600391,,32.21
600391,,241943.46
600391,,39521.82
600391,,14153.76
600391,,12548.35
600391,,99.98
600391,,8520.89
600391,,985.63
600391,,620.8
600391,,90
600391,,0
600391,,
600391,,9018.07
600391,,1153.24
600391,,400.61
600391,,94.41
600871,,7560
600871,,313597.2
600871,,6165420
600871,,6084838.3
600871,,51549.1
600871,,38696.8
600871,,11425.3
600871,,9595.6
600871,,5403.4
600871,,4714353.7
600871,,1167886.4
600871,,59781.4
600871,,13214.5
601012,,0.609203
601012,,899.88441
601012,,127.560872
601012,,31.33688
601012,,3.207284
601012,,667
601012,,33.132073
601012,,4.265318
601012,,0.584071
601012,,0.849057
601012,,20.42
601012,,54.656825
601012,,552.146226
601012,,3535
601012,,18758.12923
601012,,836.963745
601012,,17328.85899
601012,,36.38
601012,,17.916945
601012,,14.97
601012,,81
601012,,3806.409344
601012,,346.603578
601012,,77250.11986
601012,,41502.35005
601012,,11227.69911
601012,,440.717345
601012,,22.392737
601012,,781.380118
601012,,3.786106
601012,,3.21
601012,,112395.38
601012,,20236.9
601012,,931.81
601012,,50.23
601012,,0
601012,,0
601012,,49915.47432
601012,,813.889017
601012,,5.432744
601012,,7.300885
601012,,220.96387
601012,,406701.8761
601012,,73.428898
601012,,241209.8124
601012,,2365.911504
601012,,153.775662
601012,,13.362832
601012,,2.389381
601012,,10299.63628
601012,,2.389381
601012,,10299.63628
601012,,48.070984
601012,,50000
601012,,15000
601012,,0.99
601012,,30.28
601012,,25.82
601012,,5.7
601012,,39293.87
601012,,1891.31
601012,,1487.92
601012,,860.27
601012,,168.95
601012,,15000
002013,,
002013,,0
002013,,
002013,,582484.01
002013,,518566.73
002013,,213754.98
002013,,93978.52
002013,,26900
002013,,2432.87
002013,,2310.2
002013,,6066.72
002013,,807147.96
002013,,194975
002013,,217801.91
002013,,858886.41
002013,,30000
002013,,4742.66
002013,,17000
002013,,12574.58
603511,,27.74
603511,,96.31
603511,,64.61
603511,,353.65
603511,,18.29
603511,,40
603511,,19.09
603511,,63.27
603511,,217.81
603511,,848.24
603511,,59.6
603511,005049,83.29
603511,,26.04
603511,,2955.9
603511,,2380.44
603511,,367.1
300972,,0
300972,,82.71
300972,,0
300972,,800
300972,,8.9856
300972,,2.2464
301113,,1.03
301113,,71.34
301113,,23.09
301113,837821,0.257143
301113,,0.48
301113,,11.19095
301113,837821,167.28
301113,837821,44.585971
301113,,509.37
600082,,6776
600082,,11748.44
600082,,5018.83
600082,,8.4
600082,,285.009614
600082,,108
600082,,105.2148
600082,,7.32
600082,,5.49
600082,,38.20106
603069,,
603069,,
603069,,101
603069,,159
603069,,293
603069,,218
603069,,125
603069,,31
603069,,314
603069,,14
688339,,247.12
688339,,0
688339,,1921.75
688339,600066,3.54
688339,300211,1101.67
688339,,76.67
688339,,2372.97
688339,009085,319.58
688339,009085,28.05
688339,009085,10.12
688339,009085,315.45
688339,,190.23
600462,300211,20000
600462,,
600462,,31325
002845,,30505.67
002845,,1600
600180,,
600180,,30718.984054
300540,,4017.58
300540,000731,0.36
300540,,14.53
300540,,10.83
300540,,6.58
300540,000731,140.8
300540,,6.04
300540,000731,3439.46
300540,,2712.6
300540,,361.7
300540,,35.08
300540,,6.19
300540,,0
300540,,0
300540,,420
300540,,20000
300540,,102.21
300540,,16.61
300540,,2.47
300540,,0.36
300540,,72.97
300758,000731,24500
300758,,50000
300758,,41889
000488,,3235.51
000488,,1248.46
000488,,6435.19
600969,,265.5
600969,,97.05
600969,,60.9
600969,,34.5
600969,,3196.5
600969,,1921
600969,000789,390
600969,,2964.5
600969,,1000
000023,,77.408218
002545,,9169.66
002545,,16708.78
002545,,2610
601162,,16.257415
601162,,16.384371
601162,,382.075472
601162,,8.44543
601162,,476.415094
601162,,0.098469
601162,,1.34457
601162,,358.254717
601162,,320.48154
601162,,134.905908
601162,,283.018868
601162,,131.25
601162,,1415.094338
601162,300302,109.70283
601162,,88.330558
601162,012191,100
601162,,26.037735
601162,012191,68.92146
601162,836892,15.320764
601162,,30.907214
601162,002009,21.900381
601162,002009,1792.45283
000529,600079,119.77
000529,,48.18
000529,,494.5
000529,,0.9
000529,,15828
000529,,5581.1
000529,,41
000529,,8691.26
000529,,87.92
000529,,1.95
000529,,30.64
000529,,10.96
000529,,43.77
000529,,12.59
000529,,0
000529,,0
000529,,36
000529,,22
000529,,8
000529,,46
000529,,14594
000529,,170
000529,,0
000529,,0
000529,,12
000529,,840
000529,,0
000529,,7
000529,,
000529,,
000529,,0
000529,,0
000529,,36
000529,,0
000529,,10
000529,,0
000529,,35178
000529,,14630
000529,,910
000529,,0
000529,,20682
000529,,0
000529,,15
000529,,0
000529,,841
000529,,0
000529,,1514
000529,,0
000529,,50
000529,,0
000529,,0
000529,,50
000529,,0
000529,,290
000720,,0
000720,,11346.88
000720,,9246.35
000720,,6536.84
000720,,96.59
000720,,1389.851577
000720,,
000720,,11833.98
000720,,5387.2
000720,,926.67
000720,,18069.57
000720,009568,21162.3
300907,009568,15000
300907,,213.78
300907,832278,3.6
300907,008754,98.36
300907,832278,7.2
300907,008754,213.89
300907,832278,7.2
002418,008754,289.18
002418,,16483.33
000090,,2209.53
000090,,13633.42
000090,,983.5
000090,,586.36
000090,,51734.29
000090,,39557.44
000090,,0
000090,,0
000090,,0
000090,,0
000090,,0
000090,,0
000090,,7762.04
000090,,0
000090,,0
000090,,0
000090,,0
600325,,43734.97
600325,011834,
600325,,
600325,000020,1219
600325,000020,43916
600325,000020,16636
600325,000020,3180
600325,000020,2350
600325,000020,1824
600325,000020,54412.1629
600968,,2.80292
600968,002116,332962.8806
600968,,19483.36463
600968,,17777.46698
600968,,1236.183503
600968,,208.563987
600968,,182.812055
600968,,101.334317
600968,,6.293142
600968,,0.635844
600968,,470032.3294
600968,,355538.287
600968,002116,331042.1295
600968,002116,134553.9293
600968,002116,16611.32285
600968,002116,1056.653541
600968,002116,181.898
600968,002116,168.320517
600968,002116,89.598327
600968,002116,37.1812
600968,002116,457.744711
600968,,34.138938
600968,,5.196584
600968,,2.651854
600968,,521658.5432
600968,,36794.24879
600968,,34647.54299
600968,,2655.03795
600968,,1026.947307
600968,,411.048357
600968,,397.639106
600968,,172.469148
600968,,58.140538
600968,,102864.1194
600968,,18066.01694
600968,,6033.223854
600968,,1995.682473
600968,,960.949662
600968,,25.0064
600968,,21.499004
600968,,20.000004
600968,,8.728247
600968,,1232060.244
600968,002116,624463.6514
600968,002116,363590.6537
600968,002116,360422.9038
600968,002116,18118.07652
600968,002116,4296.794853
600968,002116,4068.723587
600968,002116,423.799484
600968,002116,18118.07652
600968,002116,4296.794853
600968,002116,4068.723587
600968,002116,423.799484
600968,002116,316.54618
601718,002116,
603899,,17.48684
603899,,581.995208
603899,,462.09526
603899,,305.561247
603899,,115.523815
603899,,104.025625
002692,,338.68
002692,,461.83
002692,,1895
002692,,60000
002692,,
002692,006918,1182.5
002692,,2922.39
002692,000630,120000
600693,600959,193.11
600693,,84026.55
600693,,24.91
600693,,826.12
601919,,3.67
601919,,3037.646292
601919,,775.514108
601919,,25.68
601919,009460,6.03
601919,601099,6.36
601919,009159,1.18
601919,,6313.789768
601919,016378,133.295957
601919,016378,0.63
601919,601099,0.01
601919,601099,18.77
601919,835670,14.65
601919,835670,9.71
601919,835670,5.5
601919,835670,4.25
601919,,0.35
601919,000406,0.1
601919,,741.83
601919,,16.78
601919,,10.562
601919,,79.95
601919,,6.84
601919,,6.64
601919,,144.73
601919,,28.8
601919,,15.74
601919,,11.12
601919,,0.91
601919,,0.85
601919,,0.09
601919,,7407954.174276
601919,,1447298.356
601919,833171,288025.0695
601919,833171,167760.72
601919,833171,157441.0034
601919,833171,111167.5412
601919,833171,58856.41301
601919,833171,9120.778242
601919,833171,8480.564037
601919,833171,1299.909151
601919,833171,1036.388796
601919,833171,858.730533
601919,833171,0
601919,833171,0.19
601919,,37247.28009
601919,,4494.202535
601919,,204198.3
601919,,228250.831803
601919,009558,1130.971204
601919,,8103.405214
601919,,4782.231718
601919,,28416.62504
601919,016378,182.376344
601919,016378,7443377.065
601919,833171,2344439.667
601919,833171,524296.4266
601919,833171,406152.8201
601919,833171,335914.6311
601919,833171,43029.07194
601919,833171,36880
601919,833171,18299.41839
601919,833171,14405.15981
601919,833171,4641.62366
601919,833171,3779.826061
601919,833171,146.780799
601919,833171,0.0001
601919,833171,173381.893
002598,,521.94
002598,000498,1044.34
002598,,571.42
002598,,105.8
002598,,1386.51
002598,,0
002598,,2018.84
002598,,548.64
002598,,304.27
002598,,0
002598,,284.56
002598,,3657.86
002598,,909.95
002598,000498,1450.09
002598,,64.81
002598,,3.82
002598,,3.76
002598,,69.16
002598,,7.11
002598,,1.77
002598,,449.4
002598,,0
002598,,0
002598,,99.49
002598,000498,21.43
002598,000498,0
002598,000498,701.49
002598,,58.73
002598,,9.83
002598,,8.24
002598,,727.12
002598,,0
002598,,0
603360,,
688006,,963.72
000875,,29251.15
000875,,85602.56
000875,,1089.9
000875,,10000
000875,,31811.32
000875,,
000875,,1360.32
000875,,3518.02
000875,,256.48
000875,,29.6
000875,,146959.7
000875,,58913.94
000875,,205873.64
000875,,15000
300342,,331.3231
300342,,
603077,,81.21
603077,,10175.95
603077,,4562.66
603077,,1411.49
603077,,828.61
603077,,7400.87
603077,,1565.75
603077,,4900.89
603077,,1681.94
603077,,8313.86
603077,,1582.38
603077,,88.65
600505,,1939.881686
600505,,438.394336
600505,,27750.158675
600505,,8327.788082
600505,,2335.478949
600505,,1777.992187
600505,,267.009133
600505,,772.898685
600505,,389.93055
600505,,135.638001
600505,,21078.97483
600505,,2670.182494
600505,,2437.917933
600505,006560,2418.816766
600505,,38.51566
600505,,1739.146755
600505,,189.443135
600505,,584.602636
600505,,445.667066
600505,,7.230483
600505,,577.733097
600505,,81.139566
600505,,6.9589
600505,,1552.11343
600505,,16.367907
600505,,1884.203895
600505,,472.294067
600505,,30028.1003
600505,,9926.186158
600505,,163.73957
600505,,45.460354
600505,,4148.003719
600505,,1102.831477
600505,,1731.890249
600505,,638.922546
600505,,1162.141735
600505,,904.312915
600505,,2583.464664
600505,,40.263423
688571,,128.63
688571,,124.56
688571,,0.2
688571,,6494.42
688571,,1066.09
688571,,37.09
688571,,10.63
688571,,3.14
688571,,698.91
688571,,1007.88
688571,,1.13
002666,,213.79
002666,,4913.7
002666,,375.18
002666,,8384.01
002666,,33.75
002666,,8468.65
002666,,387.48
002666,,249.66
300191,,5396.33
300191,,1028.07
300191,,0
300191,,0
300191,,2697.89
300191,,1388.27
300191,,15000
300191,,1388.27
600370,,25.92
600370,600370,495.18
600370,,70
600370,,0
600370,,4577.46
600370,,1065.06
600370,000420,1464.7
600370,,277.13
600370,,50.65
600370,000630,0
600370,000630,359.53
600370,600037,46.59
600370,600037,16
600370,,0
600370,,39705.33
600370,,7462.92
600370,,208.66
600370,,756.16
600370,010781,68.3
600370,,364.55
600370,,56.12
600370,,116.44
600370,010781,7744.51
600370,010781,1988.91
600370,010781,1057.15
600370,010781,747.89
600370,010781,331.48
600370,010781,144.99
600370,010781,20700.56
600370,,3873.77
600370,,26.27
600370,,6.57
600370,,454.13
600370,,75.69
600370,,257.23
600370,600403,34.38
600370,600403,278.44
600370,600370,12.49
600370,600370,6.01
600370,600370,0.64
600370,600370,2536.71
600370,600370,244.87
600370,600370,25.77
600370,600370,10891.4
600370,600370,338.99
600370,600370,153.9
600370,600370,25.66
600370,600370,0
600370,600370,0
600370,600370,0
600370,600370,0
600370,600370,0
600370,600370,0
600370,600370,55.11
601021,600370,4.96
601021,,40686.99
601021,,6793.85
601021,,49.58
603112,,10.65
603112,,31.288068
603112,,52.35
603112,,3892.64
002278,,2.86
002278,,1411.35
002278,,350.56
002278,,128.29
002278,,188.56
600874,,6400
600874,,11597.798368
688060,,0
688060,,0
603337,,83.55
603337,000630,88.55
603337,,192.27
603337,,21.39
603337,002277,717.1
603337,,195.95
603337,,511.28
603337,,104.94
603337,,159.87
603337,000630,803.45
603337,,82.46
603337,002277,67.12
603337,002277,140.32
603337,,0
603337,,845.5
603337,,206.95
603337,,0
603337,,0
603337,,1955.52
603337,,1199.94
603337,,2.04
603337,,0.7
603337,,307.46
603337,000630,216.53
603337,000630,213.97
603337,,170.1
603337,000630,106.98
603337,000630,543.73
603337,,3341.3
603337,,1982.06
603337,,7.23
603337,,0
603337,,365.13
603337,,3341.301494
603337,,1955.523452
603337,,82.462526
603337,002277,22.831858
603337,600118,140.321703
603337,,845.504423
603337,,0.69596
603337,,307.457006
603337,000630,170.100291
603337,000630,803.452542
603337,,0
603337,,543.729705
603237,,900
002539,,3.24
002539,,14.29
002539,,0.18
002539,,0.11
002539,,0.04
002539,,521.76
002539,,71.43
002539,,2.75
002539,,12.48
002539,,15.66
002539,,0.49
002539,,0.32
002539,,0.24
002539,,0.07
002539,,0.1
002539,,0.07
002539,,30.29
002539,,8.78
002539,,893.3
002539,,274.65
002539,,142.86
002539,,71.43
002539,,20000
300461,835305,46976.68634
603848,,5000
603848,,22.86
603848,,83.51
603848,,43.86
603848,,0
603848,,45.71
603848,,11.43
603848,,159.7
603848,,69.27
603848,,41.42
603848,,13.39
603848,,0
603848,,72100
601933,,17022.64441
601933,,8155.681916
601933,,51.604269
601933,,25.607221
601933,300302,354556.9343
601933,,50.317999
601933,,16.748467
601933,,572.152593
601933,870357,336.650286
601933,870357,71762.18714
601933,,31.979077
601933,,52635.93457
601933,,74.363165
601933,,61.927731
601933,,446.5284
601933,,10979.48615
601933,000759,17146.63316
601933,,105.330675
601933,006289,34581.30506
601933,,20.754716
601933,,3590.301747
601933,,10440.51155
601933,,480.112916
601933,,253.676501
601933,,129.201144
601933,430090,10755.0441
601933,,530.170675
601933,,7360.379224
601933,,2661.896622
601933,300302,1790.53907
601933,,2285.860621
601933,,226.223954
000811,,0
000811,,326.99
000811,,73.05
000811,,0
000811,,0
000811,,19.76
000811,,0
000811,,230.74
000811,000039,28.14
000811,000039,7.33
000811,000039,0
000811,000039,705.23
000811,,258.92
000811,,48.5
000811,,23.43
000811,,0.92
002302,,157.17
002302,,2944.05
002302,,3928.51
002302,,264.43
002302,,20.44
002302,,19.32
002302,,447.21
002302,012561,7179.81
002302,,1170.98
002302,,3465.32
002302,017034,3.56
002302,017034,3906.82
002302,301058,269.09
002302,301058,1.5
002302,,41.5
002302,,1063.3
002302,,257.42
002302,300425,234.25
002302,300425,1358.74
002302,,26255.97
002302,,444.01
002302,,25
002302,,9.84
002302,,712.57
002302,,34.44
002302,,911.7
002302,600252,4023.35
002302,,311.24
002302,,1112.5
002302,,7.91
002302,519601,240
002302,,71.09
002302,,2167.89
002302,,42.26
002302,,1778.99
002302,,17273.18
002302,,267.98
002302,,10386.6
002302,,103835.79
002302,,105103.4
002302,,163.12
002302,,9.74
002302,,53178.52
002302,,172295.3
002302,,622.83
002302,,187.8
002302,,16.2
002302,,3.16
002302,,25934.53
002302,,71.96
002302,,163.12
002302,,9.74
002302,,53178.52
002302,,172295.3
002302,,622.83
002302,,187.8
002302,,16.2
002302,,3.16
002302,,25934.53
002302,,71.96
002302,,41653.11
002302,,150000
002302,300425,
002302,300425,1100000
002302,300425,1.5
002302,015986,325.7
002302,,456.92
002302,012561,7197.3
002302,,1117.8
002302,,145.25
002302,600252,10914.45
002302,017034,27.25
002302,017034,26.63
002302,017034,8019.99
002302,301058,220.88
002302,,39.48
002302,,1336.89
002302,,948.3
002302,300425,250.05
002302,300425,65.04
002302,300425,1120.2
002302,,97118.47
002302,,506.66
002302,,102.99
002302,,50
002302,,1414.44
002302,,451.91
002302,,708.08
002302,600252,4382.48
002302,,3898.53
002302,,-72.86
002302,,3105.62
002302,519601,3261.25
002302,,91.1
002302,,44.51
002302,,4899.87
002302,,2.83
002302,,26.91
002302,,1437.12
002302,,12.07
002302,,27.25
002302,017034,26.63
002302,017034,8019.99
002302,301058,220.88
002302,,39.48
002302,,1336.89
002302,,948.3
002302,300425,250.05
002302,300425,65.04
002302,300425,1120.2
002302,,97118.47
002302,,506.66
002302,,102.99
002302,,50
002302,,1414.44
002302,,451.91
002302,,708.08
002302,600252,4382.48
002302,,3898.53
002302,,-72.86
002302,,3105.62
002302,519601,3261.25
002302,,91.1
002302,,44.51
002302,,4899.87
002302,,2.83
002302,,26.91
002302,,1437.12
002302,,12.07
002302,,11.98
002302,,
300459,,9000
300459,,21
300459,,149.056604
300459,601992,93.398584
300459,601992,7575.598308
300459,,2000
300459,,79
000010,,12.42
000010,,0.84
000010,,415.9
000010,,46.08
000010,,0
000010,,28.2
000010,,1896.18
000010,,3732.4
000010,,81.04
000010,,
000010,,136.31
000010,,918.64
000010,,1.67
000010,,4214.2
000010,,839.58
000010,,1232.79
000010,,3991.37
000010,,5560.99
000010,,8767.42
000010,,15961.12
000010,,2.32
000010,,918.07
000010,,0.84
000010,000333,40817.98
000010,000333,34340
000010,000333,4735
000010,000333,2758.82
000010,000333,410.48
000010,000333,1.67
300207,000333,0
300207,,0
300207,,0
300207,,6345.93
300207,,4508.41
300207,,71.22
300207,,62.54
300207,,72.86
688360,,
002141,002369,204.26
002141,,1186.52
600893,,21
600893,,235033
600893,,88465
600893,,84718
600893,,10406
600893,,6193
600893,,461
600893,,235
600893,,112
600893,,14
600893,,1
600893,,455090
600893,,170997
600893,,1723
600893,,644
600893,,593
600893,,190
600893,,107
600893,,51
600893,,982529
600893,,361629
600893,,3821
600893,,514
600893,,499
600893,,473
600893,,369378
600893,,68538
600893,,47100
600893,,20140
600893,,6501
600893,,732
600893,,300
600893,,110
600893,,43
600893,,42.73178
600893,,1405781.118
600893,,697796.4428
600893,,14573.32102
600893,,1265.463565
600893,,1213.41
600893,,608.520369
600893,,79.127023
600893,,774974.0479
600893,,275801
600893,,235963.5768
600893,,60381.15877
600893,,13494.93583
600893,,3536.335503
600893,,1162.031395
600893,,655.684936
600893,,528.809969
002249,,681.07
002249,,1190.51
000633,,28.82
000633,,4.66
002534,,5000
002534,,372.28
002534,,207.91
002534,000039,127.14
002534,000039,89.29
002534,000039,9.83
002534,000039,591.13
002534,,335
002534,,1912.45
002534,,1038.72
002534,,1145.1
002534,,
002534,,
688683,,1676.74
688683,,0
688683,,0
688683,,0
688683,,1676.74
688683,,43.58
688683,,136.79
688683,,2300
688683,,2300
688683,,148.95
688683,,2850.16
688683,,33.38
300176,,15000
300176,,1797.87
300176,,0.05
300176,,19.62
300176,300052,19289
300176,002543,311.91
300176,002543,1257.44
300176,,16.64
300176,300052,1075.22
300176,,0.05
300176,,0.02
300176,,0
300176,,0
300176,,4.28
300176,300052,12289
300176,002543,852.35
300176,002543,0.4
300176,,133.64
300176,002543,5739
300176,002543,862.3
300068,002543,5000
300068,,31937.22
300068,,1092.16
300068,,0
300068,,102.73
300068,,86.21
300068,,0
300068,,116455.35
300068,,13437.21
300068,,4800
300068,,3000
300068,,8000
300068,,0
300068,831039,74.24
