300394,0
002406,0
600830,0
003021,0
002282,0
600469,0
688560,0
601872,0
300161,0
300262,0
300105,0
002837,0
002534,1
688689,0
688639,0
601702,0
300460,0
300742,0
300330,0
603320,0
300382,1
000539,0
300549,0
000633,0
605305,0
002890,0
603507,0
603656,0
000767,0
300320,0
300276,0
300471,0
300717,0
688265,0
000791,0
002201,0
688207,0
002510,1
300615,0
002686,0
002451,0
603709,0
002957,0
688611,0
000600,0
300466,0
002882,0
003023,0
002576,0
601956,0
000691,0
603970,0
688282,0
001208,0
300508,0
688616,0
600995,0
301059,0
002747,0
000005,0
300034,0
002177,0
603331,0
002369,0
300400,0
300083,0
002256,0
300145,1
603878,0
300203,0
688155,0
300650,0
601008,0
688165,0
603766,0
600853,0
301181,0
002222,1
600583,0
300266,0
688186,0
002718,0
000925,0
688676,0
688218,1
600343,0
603109,1
001339,0
000533,0
603335,0
688682,0
603121,1
300880,0
002265,0
600862,0
600192,0
300477,0
002828,0
300843,0
000525,0
301026,0
300652,0
301138,1
871642,0
000510,1
300672,0
300828,0
601568,1
688777,0
002138,1
300606,0
002903,0
688662,0
301180,0
000677,0
688667,0
002952,0
301285,0
002401,0
002347,0
301131,0
300923,0
688205,0
688084,0
002640,0
300437,0
002328,0
002871,0
603693,0
601199,0
002021,0
002087,0
300428,0
002139,1
688737,0
002699,0
301192,0
000903,0
002225,1
688379,0
601700,0
600839,0
600416,0
000862,0
605005,0
002863,0
002471,0
605228,0
002870,0
002708,1
000831,0
603757,0
001259,0
688597,0
603860,0
300484,0
000601,0
301266,0
688009,0
601975,0
600906,0
603219,0
600318,0
002866,0
688125,1
688362,0
300384,0
300933,0
002547,0
000753,0
003016,1
603006,0
600289,0
002384,0
603211,1
002634,1
002164,0
600126,0
002269,0
603969,0
002083,0
605133,0
600306,0
601808,0
300822,0
000826,0
300286,0
001319,0
300473,0
688518,0
300610,0
832278,0
002132,1
300503,0
002134,0
002993,0
002767,0
605155,0
600101,0
300458,0
688160,0
605128,1
000544,1
002554,0
300304,0
002876,0
300019,0
300985,0
601615,0
688096,0
871981,0
603112,1
603071,0
300375,1
300649,0
600760,0
688400,0
002057,1
600969,0
603937,0
000821,1
688056,1
300461,0
300885,0
688768,0
002025,0
301300,0
600800,0
002300,0
600759,0
000688,0
002121,0
002156,0
002526,0
300492,0
002459,0
603901,0
600973,0
300210,0
002506,1
300219,0
600962,1
301238,0
688314,0
600518,0
601369,0
600375,0
002418,0
600081,0
600595,0
601882,0
688565,0
002668,0
600226,0
000628,0
002724,0
002785,0
002897,0
301020,0
002273,0
600178,0
300334,1
300335,0
603178,0
688718,0
603730,0
301128,0
600731,0
688385,0
002130,1
603518,0
000859,0
300472,0
002448,0
605399,0
688237,0
002190,0
300978,0
600095,0
002266,1
002757,0
300025,0
301308,0
300842,0
688159,0
002647,0
002580,0
600316,0
000707,0
688665,0
300569,0
002881,0
603551,0
603012,0
002943,0
300141,0
300195,0
688291,1
600580,0
300488,0
300157,0
002883,0
002467,0
300322,0
301366,0
002728,1
301339,0
603088,0
300185,1
430510,0
600320,0
688120,0
603067,0
603727,0
603922,0
603556,0
603051,0
002009,1
300709,0
688053,0
603990,1
300507,0
000629,0
300701,0
002858,0
600477,0
600491,0
603787,0
300045,0
002109,0
300152,0
600979,0
000715,0
002202,0
301133,0
600651,0
301022,0
300875,1
000801,0
300121,0
301298,0
000680,1
603488,0
000038,0
603356,1
002847,0
002587,0
301316,0
605319,1
300540,0
002725,0
600130,0
600172,0
603577,0
300729,0
001332,0
300424,0
603456,0
600505,0
301072,0
300176,0
002039,0
300564,0
603086,0
600121,0
300864,0
300138,0
002902,0
688028,0
300619,0
688167,0
300932,0
300946,0
301008,0
603009,0
002996,0
000669,0
600796,0
300786,1
600396,0
000737,0
301396,0
603116,0
300371,0
300039,0
688033,0
002052,0
002209,0
000543,0
000697,0
300091,0
000635,1
600784,0
688138,0
000850,0
002172,0
300417,0
002869,0
600482,0
002620,1
600119,0
002077,0
002600,0
002519,0
688331,0
688408,0
301296,1
000822,0
301163,0
603201,0
600898,0
002593,0
605488,0
002293,0
300258,0
600212,1
600388,0
001228,0
002112,0
000966,0
605286,0
603045,0
002976,0
300600,1
600689,0
603683,0
600220,0
600568,0
002651,0
603017,0
301012,0
000010,0
300808,0
603089,0
601619,1
002806,0
000823,0
688047,0
301135,0
300599,1
603239,0
600405,0
002053,0
835305,0
300100,1
301312,0
002158,0
603568,0
601965,1
301096,0
003019,0
002556,0
601518,0
600818,0
000536,1
300931,0
688529,1
600871,0
000587,0
300153,0
002168,0
002325,1
688099,0
605299,0
600671,0
300636,0
600475,0
002679,0
002560,0
688349,0
002660,0
688195,0
603950,0
002857,1
600310,0
600071,0
300724,0
605580,0
300565,0
002102,0
688700,0
300069,0
603690,0
300265,0
600968,0
600560,0
300733,0
000811,0
603115,1
300281,0
002184,0
002629,0
001226,0
688566,0
688196,0
601003,0
688332,0
002611,0
688081,0
601137,0
301158,0
002469,0
300928,0
301377,0
601777,0
603848,0
603817,0
600470,0
301278,0
603005,0
002927,0
002630,0
002283,1
603559,0
300376,0
688386,0
605298,0
300956,0
605088,0
300029,0
002160,0
603319,0
301077,0
688660,1
300607,0
300796,0
300252,0
000037,0
301233,0
600468,0
002523,0
300241,0
601279,0
301007,0
001229,1
000537,0
603221,1
300102,1
300570,0
002403,1
600617,0
300943,0
603321,0
000883,0
600744,0
603773,0
300816,0
300929,0
603421,0
002703,0
300964,0
002808,0
001231,0
688230,0
300405,0
000900,0
002740,0
836414,0
688162,0
300190,1
605100,0
603726,0
601918,0
600681,0
300975,0
300162,0
002516,0
603050,0
301013,0
603213,0
300391,1
002500,0
600558,0
605069,0
002691,0
605162,0
002017,0
688182,0
600589,0
003001,0
000561,0
300228,0
605208,0
688101,0
688678,0
002517,0
301367,0
000506,0
002907,1
600707,0
002434,1
002887,0
600844,0
002116,0
300736,0
000913,0
300097,0
000520,0
601877,0
002639,0
002479,0
300142,0
600685,0
300475,0
600790,0
600725,0
601258,0
600268,0
603105,0
600804,0
002333,0
002741,0
601616,0
600777,0
002925,1
002178,0
002321,0
300197,0
603626,0
002048,0
002350,0
600917,0
601330,0
300441,0
300389,0
300084,0
603196,0
300095,0
600705,0
000958,0
300363,1
603013,0
300393,0
300435,0
603177,0
301010,0
002115,0
002317,1
870299,0
002199,0
300660,0
301040,0
002397,0
300984,1
603040,0
000922,0
601177,0
603798,0
688528,1
301119,0
688370,0
000638,0
600561,0
600863,0
002889,1
300930,0
688585,0
002590,0
600719,0
300907,1
301139,0
002040,0
603015,0
601002,1
300040,0
300968,0
600187,0
002972,0
603717,0
300062,1
301389,0
688276,0
002813,0
301183,0
002105,0
000027,1
002119,0
601011,0
002445,0
600854,0
600764,0
600327,0
603558,0
000565,1
002616,0
605033,0
002161,1
600169,0
002782,0
300644,0
002097,0
688010,0
600980,0
600120,0
603042,0
002276,0
300070,0
600495,0
600116,0
688368,0
000851,1
688143,0
301068,0
002456,0
600857,0
301235,0
300317,0
300847,0
002196,0
000545,0
688306,0
301051,0
000531,0
002284,1
000695,0
600184,0
300423,0
002206,0
300487,0
300836,0
301149,0
002175,0
600262,0
301053,0
600141,0
601500,0
300668,0
300939,0
837092,0
300980,0
600348,0
600876,0
002049,0
688066,1
002985,0
301313,0
836942,0
300066,0
300283,0
688663,0
688701,0
002047,0
600218,0
002227,0
600435,0
002395,0
600869,0
300341,0
002346,0
603163,0
688070,1
000100,0
002055,1
603169,0
688079,0
001216,0
600152,0
430564,0
688127,0
830832,0
000720,0
002322,0
301101,0
002367,0
000839,0
301004,0
002540,0
600734,0
603366,0
605186,0
301107,0
300481,0
002062,0
301023,0
603738,1
000509,0
300526,0
300589,0
688283,0
603266,0
000711,0
301127,0
603300,0
603648,0
301150,0
301019,1
600107,0
430685,0
603365,0
002198,0
300580,0
000407,0
300164,0
000676,0
603618,0
002801,0
000619,0
603297,0
002886,1
300626,0
000004,0
430418,0
600815,0
301336,0
300225,1
300637,0
603063,0
300855,0
603931,0
002676,0
002361,0
300278,0
002775,1
002789,1
600398,0
301046,0
600740,0
605303,0
600418,0
688668,1
300215,0
300922,0
603578,0
831087,0
603332,0
001308,0
688128,0
605111,0
603023,0
300852,0
688509,0
000732,0
836149,0
600753,0
688589,0
688082,0
000626,1
002635,1
603111,0
603916,0
002913,0
002111,0
600963,0
300563,0
301152,0
600982,0
003009,0
601038,0
002760,0
603819,0
000782,0
301035,0
300669,0
300196,0
002360,0
300960,0
603083,0
688011,0
002078,0
600109,0
000927,0
688191,1
002430,0
300787,0
300218,0
002822,0
600577,0
002585,0
000875,0
688255,1
600057,0
688328,0
603960,0
835179,0
002263,0
603283,0
300292,0
600072,0
688184,0
603186,0
002796,0
600586,0
838402,0
603986,0
601126,0
300798,0
300504,0
603586,0
603707,0
600168,0
300901,0
001266,1
002194,0
600458,1
300112,0
688633,0
603070,0
000723,0
300115,0
688277,0
301195,0
605588,0
000690,0
603843,0
000563,0
301167,0
688419,0
688511,0
301082,0
002533,0
688061,0
603829,0
000700,1
002937,0
301079,1
300355,0
300098,0
688292,0
002085,1
002488,0
688679,0
688348,0
000609,1
301086,0
002106,0
300958,0
430489,0
688007,1
301175,0
300821,0
600864,0
301288,0
301162,0
300163,0
000055,0
000809,0
001258,0
001268,0
002953,0
301121,0
605259,0
301062,0
000409,0
600578,0
300696,0
002514,1
605090,0
002695,1
688569,0
301043,0
300213,0
002051,0
002238,0
301148,0
603836,1
688110,0
600525,0
300411,1
300557,1
688335,0
688004,0
000885,0
603037,0
300259,0
600579,0
688185,0
301120,0
002947,0
002338,0
300398,0
603863,0
600722,0
300807,0
605080,0
000637,0
600032,0
300223,0
600026,0
600023,1
301205,1
301279,0
300695,0
301067,0
300751,1
300863,1
603002,0
601388,0
001318,0
600156,0
002441,0
001300,1
002136,0
600480,0
600618,0
834682,0
000663,0
301090,0
600415,0
002825,0
601066,0
001207,0
300963,0
300419,0
603379,0
301187,0
300727,0
002480,1
002318,0
002294,1
000551,1
301218,0
605058,0
002148,0
300001,0
603095,0
600283,0
688115,0
000301,0
603386,0
600163,0
000550,0
600592,0
600792,0
300512,0
600330,0
300117,0
601001,0
603809,1
002297,0
002429,0
002489,0
002543,1
002941,0
688619,0
600875,0
300193,0
600901,0
603759,0
001316,0
605118,0
603887,0
688686,0
688557,0
000554,0
000413,0
300136,0
002573,0
000982,0
603085,0
002046,0
002665,0
600321,0
300051,0
603893,0
300735,0
300232,0
300092,0
688313,0
600021,1
000880,0
002797,0
603978,0
600369,0
300667,0
300126,0
688157,0
603289,0
300509,0
603527,0
300230,0
301237,0
603188,0
838971,0
605050,0
002539,0
603703,0
600732,0
688322,0
688556,0
688217,0
605011,1
003013,0
300906,0
002975,0
002588,0
000682,0
600697,0
002501,1
300872,0
300306,0
603021,0
300831,1
002296,0
600758,0
301113,0
000593,0
002807,0
002692,0
600956,0
002917,0
688135,0
002608,1
300800,0
000727,0
002598,0
301069,0
301330,0
300046,0
002713,1
001333,0
300018,0
301361,0
001696,1
000731,0
603272,0
600367,0
300077,0
603825,0
301391,0
603938,0
600078,0
688680,1
300900,0
000816,0
301290,0
301206,0
603689,0
002045,0
605056,0
300313,0
603339,0
600699,0
300082,0
600866,1
300823,0
603758,0
000909,0
002298,0
000155,0
301318,0
600428,0
000599,0
688013,0
300486,0
300328,0
603299,0
603858,0
002165,0
603028,0
300543,1
002571,0
600527,0
688789,0
603398,0
002232,0
301182,0
002545,0
002126,0
300713,0
600775,0
002380,0
603686,0
838171,0
300160,0
300425,0
300169,0
301309,1
600805,0
000519,0
002114,0
600114,0
603958,0
000415,0
601898,0
300639,0
001213,0
600894,0
688095,0
601012,0
300172,0
301379,0
002295,1
301024,0
002749,0
000923,0
002173,0
603097,0
000070,0
002309,0
002859,0
002641,1
002229,0
300838,1
002056,0
603617,0
300560,0
688088,1
300438,0
002577,0
002595,1
002920,0
605300,0
688517,0
603268,0
000912,0
688416,0
601015,0
600111,0
002816,0
002823,0
002496,1
300057,0
600550,0
002428,0
300041,0
603080,0
000570,0
000008,0
301283,0
000020,0
002030,0
688513,0
300793,0
300080,0
300745,0
300307,0
002535,0
300535,0
600256,0
000498,0
688325,0
603176,0
605376,0
300273,0
000403,0
300130,0
603906,0
601069,0
002288,0
831305,0
300697,0
002022,0
688003,0
002026,0
002226,0
301132,1
300131,0
603203,0
300703,0
000985,0
002617,0
300221,0
002815,0
300521,0
603728,0
688062,0
300530,1
601567,1
002189,0
000829,0
301311,0
603226,1
688286,0
603052,0
300857,0
000559,0
601766,0
301050,0
603861,0
300905,0
300429,0
603290,0
688339,0
002476,0
300114,0
000777,0
600439,0
601606,0
002249,1
600027,0
002211,1
002574,0
002861,0
601678,0
002217,0
301212,0
001296,0
600531,0
300139,0
300889,0
300635,0
002221,0
300220,0
002324,0
300483,0
873339,0
688102,0
002242,0
688280,0
301228,0
002845,0
688538,0
603235,0
002426,0
000800,0
603230,0
000972,1
600408,0
002986,0
300500,0
600526,0
301033,0
001255,0
003043,1
301215,0
002091,0
603788,0
688661,1
600728,0
300055,0
000836,0
600331,0
300284,0
688022,0
301039,0
300620,0
300834,0
688045,1
002631,0
002715,0
603041,1
301083,0
002610,1
600888,0
600110,0
002652,0
872925,0
002431,0
688238,0
600372,0
300191,0
603519,0
300826,0
688297,0
600742,0
002313,1
000968,1
831152,0
603920,0
600590,0
300385,0
601718,0
601106,0
688076,0
002463,1
600817,0
300572,0
002783,1
002615,0
000665,0
600076,1
300732,0
603077,0
301221,0
000751,1
688093,0
002716,0
600988,0
300088,0
002398,0
601188,0
600733,0
603803,0
000987,0
300103,0
300067,0
603101,0
300992,1
301028,0
002122,1
600117,0
688251,0
600516,0
002606,0
600941,0
600370,0
688152,0
300948,0
600397,0
688779,1
300691,0
300916,1
002848,0
300397,0
300520,0
300661,0
603926,0
002833,0
603663,0
688020,0
000547,0
300555,0
601908,0
603501,0
830964,0
600346,0
688690,0
300976,0
603020,0
300387,0
600448,0
002002,0
300208,0
000750,0
688089,0
001218,0
002774,0
603828,0
300446,0
002817,0
001323,0
688092,0
300081,0
002978,0
688272,1
300323,0
301359,0
600997,0
300879,0
688172,0
600123,0
688609,0
000692,0
301092,0
000591,1
300302,0
600105,1
605008,0
600284,0
600539,1
300961,0
600650,0
002628,0
603557,0
300310,0
002901,0
600135,1
002323,0
300063,0
603489,0
600939,0
300912,0
603928,0
300340,0
001256,0
600816,0
002681,1
002546,0
603038,1
002811,0
300275,1
603889,0
300882,0
000976,0
000422,1
301213,0
601788,0
601016,0
603303,0
605066,0
600379,0
300245,0
603131,1
300665,0
000670,0
688001,0
688596,0
002270,0
688287,0
688559,0
300819,0
688333,0
603155,0
688067,0
300072,0
600312,0
601990,0
002842,0
600795,0
600676,0
002675,1
000733,0
002149,0
601727,0
300303,0
603185,1
600581,0
600433,1
301216,0
300621,0
300516,0
300587,0
834639,0
002342,0
002939,0
600745,1
601311,0
603583,0
835985,0
300818,0
600444,0
688293,0
600382,0
301217,0
002977,0
871857,0
603078,0
300184,0
300950,0
300515,1
688377,0
002578,0
601789,0
688002,0
600645,0
301179,0
688516,0
300444,0
603367,0
601515,0
000825,0
601200,0
002549,0
300476,0
000567,1
002860,0
603729,0
002224,0
600281,0
002413,0
002712,0
301188,0
301137,0
300638,0
300862,0
002494,0
600608,0
000967,0
002753,0
300155,0
688048,0
300457,0
603706,0
603090,0
601179,0
603988,0
430198,0
605566,0
600768,0
300079,0
831039,0
002108,0
301219,0
300790,0
603458,0
688326,0
002218,0
300586,0
600517,0
688380,0
300354,0
300257,0
300891,0
601068,0
300591,0
600265,0
002778,0
300590,0
600938,0
600497,0
688387,0
688215,0
300032,0
002483,0
300234,0
601368,0
600509,0
000408,1
002931,0
301109,0
600333,0
002013,0
300577,1
300873,0
002627,0
603055,0
001298,0
605081,0
688403,0
002061,0
301049,0
002829,0
002792,0
603856,0
600118,0
002438,0
836260,0
600643,0
603797,0
600336,0
831961,0
000988,0
300850,0
601686,1
688551,0
600302,0
300333,0
600710,0
688253,0
301176,0
300368,0
000504,0
688981,0
300628,0
600319,0
300883,1
603698,0
600063,0
688395,0
300120,0
300298,1
603068,0
000996,0
601901,0
300775,0
835185,0
003008,0
002135,1
603776,0
001336,0
300692,0
000686,0
000795,0
688129,0
300686,0
605158,1
600038,0
688568,0
603150,0
831445,0
688234,0
600360,0
603098,0
002386,0
000685,0
002940,0
603069,0
600770,0
603868,0
605598,0
688439,0
603700,0
603496,0
603897,0
603725,0
300927,0
605318,0
600755,0
300053,0
002302,0
301369,0
002171,0
000726,0
688466,0
600356,0
605122,0
000719,0
300597,0
301161,0
000007,0
603018,1
002169,0
600528,0
688285,0
002538,0
839729,0
300337,0
688008,0
601869,0
601231,0
002745,0
000586,0
002023,0
600158,0
603168,0
600363,0
301036,0
002449,0
300810,0
000705,1
600460,0
600058,0
300613,0
300752,0
002769,0
002185,0
300867,1
603810,1
300731,0
003015,0
688459,0
603903,0
600776,0
688590,1
002446,0
688151,0
300408,0
301057,0
300681,0
688772,0
430139,0
600955,0
003011,0
000021,0
688080,1
603393,0
605138,1
600421,0
300938,0
688025,0
601717,0
688087,0
000902,0
688655,0
002036,0
301178,0
300188,0
300531,0
688360,0
300722,0
000960,0
002669,0
301021,0
002945,0
300418,0
600893,0
688630,1
603633,0
002125,0
300358,0
300868,1
603511,0
688586,0
603087,0
836077,0
605028,0
603315,0
000581,0
300789,0
688788,0
603305,0
600523,0
300802,0
002959,0
688601,0
300576,0
002735,0
300870,0
301095,0
688448,0
301209,0
002409,0
688090,0
300285,1
603217,0
301200,0
603529,0
688122,0
688303,0
688180,0
603908,0
688618,1
301280,0
688508,0
603416,0
838227,0
300617,0
603261,0
688426,0
001301,1
300859,0
601865,0
833994,0
300887,0
872190,0
603212,0
301189,0
300959,0
300629,0
300955,0
688501,0
301076,0
301070,0
002933,0
600729,0
300851,0
832317,0
300801,0
300899,0
688350,0
833874,0
000400,1
688252,0
003040,0
600703,0
300756,1
834033,0
000022,0
300797,0
603768,0
688367,0
688312,0
600459,0
002802,1
002643,1
300494,0
600860,0
601233,0
002698,0
002605,1
000153,1
873001,0
833509,0
300739,0
603936,0
838262,0
300490,0
002128,1
873305,0
688038,0
300774,0
601456,0
605169,0
688488,0
000798,0
000045,0
872392,0
836247,0
300433,0
601696,0
300719,0
002835,0
300514,0
002144,0
002856,0
000026,0
831855,0
603685,0
002809,0
002455,0
002836,0
002765,1
603053,0
300746,0
300293,0
600970,1
600966,0
300462,0
601117,0
833781,0
000901,0
600822,0
002457,0
600128,0
603815,0
831195,0
300414,0
002191,1
600971,0
688571,0
000059,0
833346,0
000703,0
832566,0
600155,0
871396,0
000833,0
600727,0
603328,0
002569,0
603390,0
601139,0
002632,0
601555,0
831526,0
000728,0
834765,0
430718,0
835207,0
002387,1
688108,0
600006,0
600874,0
872351,0
600507,0
000528,0
002443,0
300187,1
300154,0
300640,0
600232,0
600235,0
600098,1
002029,0
600125,0
831856,0
002170,0
600642,0
603389,0
000783,0
002012,0
002513,1
600820,0
300350,0
300107,0
002307,0
600217,0
300078,0
600106,0
000598,0
002752,0
836675,0
600986,0
600326,0
002491,0
000030,1
600909,0
000420,0
000973,0
000622,0
300356,0
300344,0
600248,0
600782,0
601728,0
300002,0
002565,0
688055,0
000060,1
002154,0
002075,0
600496,0
002969,1
300074,0
603555,0
600798,0
000778,0
300150,1
601375,0
002392,0
002303,0
601608,0
000949,0
000630,0
600691,0
600261,0
002042,0
600688,0
000659,0
002721,1
600339,0
600490,0
834021,0
600635,0
600190,0
000558,1
002717,0
600008,0
300198,0
300324,0
600186,0
002495,0
601996,0
003816,0
600868,0
002076,1
601099,0
600255,0
600881,1
002239,1
600666,0
000709,0
600781,0
600103,0
002089,0
600290,0
600569,0
002310,0
002470,0
600239,0
000806,0
600462,0
600010,0
600307,0
601880,0
600122,0
600157,0
002503,0
600247,0
002619,0
600978,0
600240,0
600145,0
600687,0
600069,0
000018,0
600747,0
601558,0
600175,0
600086,0
300090,0
300866,0
300496,0
688041,0
300583,0
001230,0
688310,0
688173,0
600096,0
603948,0
605333,0
603786,0
300575,0
688065,0
603579,0
301326,0
605189,0
601677,0
600323,1
001289,0
300427,0
603206,1
603215,0
603813,0
001288,0
603399,0
688057,0
600060,0
300031,0
603159,0
600206,0
000712,0
002722,1
603269,0
605368,0
600449,0
300101,0
603665,0
300445,0
603500,0
301081,0
300806,0
002414,0
688035,0
300003,0
688776,0
603220,0
300345,1
605500,0
002885,0
688073,0
832491,0
300748,0
688183,0
600552,1
688181,0
603016,0
603318,0
002951,0
301220,1
688357,0
603392,0
603388,0
002971,0
300888,0
603022,0
000990,0
002983,0
603110,0
301048,0
831689,0
301151,0
301037,0
002006,0
002174,0
601222,1
600929,1
688499,0
600463,0
000096,0
835640,0
603998,0
300342,0
001322,0
601186,0
600596,0
601198,0
301185,0
002274,0
002129,0
300326,0
300684,0
000099,0
688177,0
600389,0
688321,0
002339,0
300876,1
300200,0
002408,1
002267,0
835368,0
301100,0
600461,0
300211,0
688599,0
600395,0
300989,0
300527,0
688209,0
000921,0
688171,0
300227,0
301136,0
603001,0
000970,0
300093,0
834475,0
603096,0
300020,0
002787,0
603337,0
300890,0
603010,0
003002,0
301335,0
300311,0
873169,0
300274,0
603585,0
601985,0
001270,0
688178,0
832419,0
688359,0
300853,0
300556,0
600180,0
603316,0
002810,0
838924,0
300983,0
836720,0
000410,0
600236,0
002312,0
300545,1
300711,0
600075,0
300625,0
300004,0
601116,0
301198,0
603909,0
600667,1
000936,0
600605,1
605555,0
002872,0
002583,0
300279,0
000776,1
000421,0
601158,0
002223,0
600886,0
300909,0
002649,0
601878,0
300022,0
600089,0
688052,0
300499,0
300048,0
835184,0
600301,0
603533,0
600502,0
600584,0
300449,0
601811,0
688290,0
600935,0
600392,0
831167,0
300448,0
300910,0
603357,0
300945,0
605287,0
000828,0
603535,0
002961,0
300561,1
300965,0
688681,1
832171,0
003041,0
605338,0
688012,0
600741,0
600993,0
300663,0
600028,0
600378,0
835670,0
002379,0
603322,0
603160,0
002843,1
300352,0
603129,1
600794,0
002219,1
600386,0
300319,0
300849,0
300151,0
300743,1
000959,0
301056,0
834415,0
002622,0
002396,0
603602,0
831010,0
002163,0
003038,0
601107,0
002670,1
688607,0
688311,0
002069,0
603877,0
001210,0
600626,0
605589,0
688432,0
688622,0
603767,0
603128,0
002674,0
300050,0
600084,0
600855,0
603385,0
603256,0
832876,0
831641,0
688455,0
601989,0
600807,0
300132,0
300581,0
002064,0
688345,0
002378,0
300287,0
300884,0
600500,0
002935,0
301018,0
002664,1
002067,1
831278,0
601995,0
002363,0
300897,0
000615,1
688355,0
300913,0
300007,0
688017,1
300369,0
601827,1
002003,0
600035,0
002008,0
600285,0
603528,0
601599,0
002331,0
300214,0
838030,0
600481,0
601101,0
600149,0
601688,0
600647,0
300962,0
300177,0
300840,0
603955,0
000627,0
002906,0
688275,1
300469,0
300596,0
300447,0
603093,0
300952,0
600867,0
600215,1
600611,0
000701,0
000935,0
600391,0
600020,0
300683,0
603039,0
002086,1
600619,0
688206,0
831370,0
600545,0
836892,0
300537,1
002280,0
600182,0
300844,0
600900,0
600549,0
002672,0
601519,0
605218,0
601698,0
871970,0
600694,0
688356,1
600337,0
600835,0
688109,0
600808,0
000893,0
603915,0
000768,0
600834,0
000534,0
300848,0
002377,0
301197,0
301190,1
601326,0
301098,0
601991,0
603800,1
688375,0
600506,0
002010,0
603977,0
601010,0
831768,0
000898,1
603680,0
600366,0
603333,0
002599,0
605336,0
002215,1
000612,0
001202,1
835174,0
600170,0
603324,0
002558,1
603790,0
